ID,Prediction
623,0.23125
624,0.39375000000000004
625,0.20625000000000002
626,0.13125
627,0.175
628,1.31875
629,0.6125
630,1.8937500000000003
631,0.15
632,0.0625
633,0.15000000000000002
634,0.056249999999999994
635,0.4375
636,0.09375
637,0.13125
638,0.2
639,0.29374999999999996
640,0.00625
641,0.24374999999999997
642,1.56875
643,0.29375
644,0.11875000000000001
645,0.7437500000000001
646,0.2375
647,0.10625
648,0.07500000000000001
649,0.09375
650,0.6312500000000001
651,0.025
652,1.7375
653,0.0
654,0.08125
655,0.35625
656,0.58125
657,0.425
658,0.225
659,0.13125
660,1.7
661,0.8875
662,0.0
663,0.00625
664,1.3312499999999998
665,0.0375
666,0.0875
667,0.18125000000000002
668,1.5375
669,0.8812499999999999
670,0.2125
671,0.1875
672,0.11250000000000002
673,0.24375
674,0.15625
675,0.5875
676,0.54375
677,0.5125
678,0.14375000000000002
679,0.10625
680,1.4125
681,0.4625
682,0.025
683,1.0062499999999999
684,0.0125
685,0.043750000000000004
686,0.25625
687,0.0625
688,0.175
689,0.05625
690,0.28124999999999994
691,0.36875
692,0.1625
693,0.3875
694,0.15625
695,0.21249999999999997
696,0.14375
697,0.13125
698,0.0
699,0.20625
700,1.7812500000000002
701,0.05625
702,0.10625000000000001
703,0.23124999999999998
704,2.4812499999999997
705,0.4625
706,0.037500000000000006
707,0.1375
708,0.20625
709,0.037500000000000006
710,0.5249999999999999
711,0.32499999999999996
712,0.2875
713,0.06875
714,0.049999999999999996
715,0.59375
716,0.55
717,0.1125
718,0.09375
719,0.0
720,0.23750000000000002
721,5.10625
722,0.1375
723,1.3624999999999998
724,0.1625
725,0.5687500000000001
726,0.28125
727,1.225
728,0.018750000000000003
729,0.04375
730,0.15
731,0.05
732,0.05625
733,0.15624999999999997
734,0.00625
735,0.59375
736,0.05625
737,0.037500000000000006
738,0.90625
739,1.29375
740,1.0125
741,5.9125000000000005
742,0.075
743,0.125
744,1.1749999999999998
745,0.54375
746,1.38125
747,0.21875
748,0.04375
749,0.1625
750,0.075
751,0.55
752,0.2
753,0.0
754,0.03125
755,1.56875
756,0.056249999999999994
757,0.8625
758,0.24374999999999997
759,0.2375
760,0.125
761,0.05
762,0.31249999999999994
763,0.15
764,0.1625
765,0.3375
766,0.00625
767,0.28125
768,0.025
769,0.59375
770,2.5749999999999997
771,0.0
772,0.00625
773,0.29375
774,0.20625
775,0.0625
776,0.00625
777,0.0
778,0.21250000000000002
779,0.56875
780,6.0125
781,0.0375
782,0.0125
783,0.2625
784,0.76875
785,0.775
786,0.20625000000000002
787,0.55
788,1.13125
789,0.21250000000000002
790,0.15000000000000002
791,0.3875
792,0.29375
793,1.6375000000000002
794,0.4
795,0.06874999999999999
796,0.13125
797,3.3625
798,0.8125
799,0.43125
800,1.3624999999999998
801,0.125
802,0.16875
803,0.0375
804,0.24375000000000002
805,2.05
806,0.06875
807,0.4125
808,0.05625
809,1.3312499999999998
810,0.325
811,1.15
812,0.0375
813,0.2
814,0.33125000000000004
815,0.0
816,0.18125
817,1.7499999999999998
818,0.03125
819,0.28125
820,0.018750000000000003
821,0.1
822,0.14375000000000002
823,0.7437499999999999
824,0.15000000000000002
825,3.3875
826,1.325
827,0.15
828,0.075
829,0.9125
830,0.14375
831,0.5999999999999999
832,2.09375
833,0.40625
834,0.41874999999999996
835,2.66875
836,0.34375
837,0.03125
838,0.4625
839,0.0
840,0.425
841,0.325
842,0.0
843,0.3125
844,0.2125
845,0.11875000000000001
846,0.40625
847,0.42500000000000004
848,0.16875
849,0.35624999999999996
850,0.03125
851,0.025
852,0.41875
853,0.24375000000000002
854,0.0125
855,0.0875
856,0.625
857,0.17500000000000002
858,0.0625
859,0.1375
860,0.0
861,0.0
862,0.2
863,0.05
864,0.19375
865,0.10625000000000001
866,0.0375
867,0.1
868,0.30625
869,0.3125
870,0.23124999999999998
871,0.056249999999999994
872,0.1375
873,0.44375
874,0.125
875,0.39375000000000004
876,0.8062499999999999
877,0.08750000000000001
878,0.8875
879,0.04375
880,0.0125
881,0.0125
882,0.04375
883,0.40625
884,0.70625
885,0.0875
886,0.40625
887,0.075
888,0.575
889,0.91875
890,0.049999999999999996
891,0.08750000000000001
892,0.65625
893,0.28125
894,0.15625
895,0.4125
896,0.1875
897,0.0
898,0.15000000000000002
899,0.0625
900,1.40625
901,1.3312499999999998
902,0.07500000000000001
903,0.41874999999999996
904,1.4812500000000002
905,2.7625
906,0.25
907,0.26875000000000004
908,2.1
909,0.7124999999999999
910,1.08125
911,0.33125000000000004
912,0.0
913,0.05625
914,0.0
915,0.36875
916,0.14375
917,0.45
918,0.1375
919,0.42499999999999993
920,0.43125
921,0.18125
922,1.0812499999999998
923,2.3625
924,1.1
925,0.0625
926,0.5187499999999999
927,0.04375
928,0.9125000000000001
929,0.04375
930,0.28125
931,0.15625
932,0.00625
933,0.25625
934,0.0375
935,0.00625
936,1.7062499999999998
937,0.30000000000000004
938,0.26875
939,0.36249999999999993
940,0.20625
941,0.23125
942,3.5187500000000003
943,0.13125
944,0.39375000000000004
945,0.0
946,0.60625
947,0.0625
948,0.018750000000000003
949,0.08750000000000001
950,0.16875
951,0.5249999999999999
952,0.05625
953,3.5375
954,0.22500000000000003
955,0.25
956,0.3
957,0.0
958,0.4
959,0.00625
960,0.45625
961,0.6875
962,0.05625
963,0.7312500000000001
964,0.3125
965,0.28125
966,2.625
967,0.325
968,0.1875
969,0.03125
970,0.08125
971,1.5375
972,0.22499999999999998
973,0.06875
974,0.3
975,3.59375
976,0.03125
977,0.56875
978,0.8125
979,0.3
980,0.44375000000000003
981,2.6687499999999997
982,0.25625
983,0.22499999999999998
984,0.55625
985,0.00625
986,0.3125
987,0.125
988,0.00625
989,0.48125
990,0.0125
991,0.34375
992,0.1125
993,0.025
994,0.19375
995,0.15
996,2.45625
997,0.71875
998,1.4500000000000002
999,0.56875
1000,0.0
1001,1.08125
1002,0.46875
1003,0.26875000000000004
1004,0.43125
1005,0.08750000000000001
1006,0.125
1007,1.76875
1008,0.18125000000000002
1009,0.35
1010,0.0625
1011,0.9375000000000001
1012,0.05625
1013,0.22499999999999998
1014,0.056249999999999994
1015,0.125
1016,1.2624999999999997
1017,0.27499999999999997
1018,2.5375
1019,0.0625
1020,0.34375
1021,0.14375000000000002
1022,0.09375
1023,2.8249999999999997
1024,0.2
1025,0.125
1026,0.125
1027,1.3125
1028,0.625
1029,0.33124999999999993
1030,4.106249999999999
1031,0.20625000000000002
1032,1.3
1033,0.04375
1034,0.5125
1035,0.7062499999999999
1036,0.06875
1037,0.14375
1038,0.54375
1039,0.15625
1040,0.36875
1041,0.15625
1042,0.5625
1043,0.11875
1044,1.01875
1045,0.025
1046,0.2875
1047,0.7312500000000001
1048,3.6625
1049,0.35625
1050,0.00625
1051,0.2875
1052,0.5125
1053,0.00625
1054,0.125
1055,0.0
1056,0.43124999999999997
1057,0.2
1058,0.48750000000000004
1059,0.25
1060,0.11875
1061,0.3125
1062,0.9687500000000001
1063,1.43125
1064,0.00625
1065,0.6
1066,0.03125
1067,0.0875
1068,0.94375
1069,0.08750000000000001
1070,2.3187499999999996
1071,0.6
1072,0.0
1073,0.075
1074,0.0875
1075,0.06875
1076,0.14375
1077,0.5875
1078,0.0125
1079,0.36250000000000004
1080,0.65
1081,0.4375
1082,0.16875
1083,0.46875
1084,0.00625
1085,0.36250000000000004
1086,0.0
1087,0.325
1088,0.31875
1089,0.34374999999999994
1090,0.1625
1091,0.0125
1092,0.15
1093,0.00625
1094,0.0
1095,0.056249999999999994
1096,0.25
1097,0.025
1098,0.17500000000000002
1099,0.25
1100,0.5687500000000001
1101,0.0625
1102,0.44375
1103,0.7250000000000001
1104,0.025
1105,0.33125
1106,0.45625000000000004
1107,0.03125
1108,0.30625
1109,0.31875
1110,0.36250000000000004
1111,0.64375
1112,0.36250000000000004
1113,0.20625
1114,0.018750000000000003
1115,0.24375000000000002
1116,0.36250000000000004
1117,0.2
1118,0.0
1119,0.1875
1120,0.11250000000000002
1121,0.35625
1122,0.3375
1123,0.20625
1124,1.9
1125,0.18749999999999997
1126,0.05625
1127,1.1624999999999999
1128,0.03125
1129,0.2875
1130,1.58125
1131,0.00625
1132,0.50625
1133,0.525
1134,0.2875
1135,0.44999999999999996
1136,4.918749999999999
1137,0.03125
1138,0.1375
1139,0.36875
1140,0.325
1141,0.56875
1142,0.1875
1143,0.46875
1144,1.14375
1145,0.35625
1146,0.0
1147,0.0
1148,0.125
1149,0.8187500000000001
1150,0.07500000000000001
1151,0.31875
1152,0.16875
1153,0.48750000000000004
1154,1.25
1155,0.13125
1156,0.0
1157,0.1375
1158,0.3875
1159,0.11875
1160,0.48750000000000004
1161,0.00625
1162,0.15625
1163,0.5874999999999999
1164,0.037500000000000006
1165,0.5249999999999999
1166,0.0875
1167,0.11875
1168,0.025
1169,0.075
1170,0.23125
1171,0.16875
1172,0.1375
1173,1.2687499999999998
1174,0.075
1175,0.0375
1176,0.48750000000000004
1177,0.48125
1178,0.11875000000000001
1179,0.45625
1180,0.01875
1181,0.11875000000000001
1182,0.00625
1183,0.1375
1184,0.7875
1185,1.025
1186,0.0875
1187,0.25
1188,0.225
1189,0.03125
1190,0.08750000000000001
1191,0.09375
1192,0.10625
1193,0.28125
1194,0.10625000000000001
1195,0.05
1196,0.675
1197,0.16249999999999998
1198,0.16249999999999998
1199,0.1375
1200,0.39999999999999997
1201,0.8187500000000001
1202,0.49375
1203,0.1875
1204,0.056249999999999994
1205,0.30625
1206,1.49375
1207,0.25625
1208,0.125
1209,5.06875
1210,0.40625
1211,0.0125
1212,0.175
1213,0.14375000000000002
1214,0.05625
1215,0.30625
1216,0.0625
1217,0.049999999999999996
1218,0.07500000000000001
1219,0.49375
1220,0.1875
1221,0.05
1222,0.11875
1223,0.049999999999999996
1224,0.03125
1225,0.23750000000000002
1226,0.28125
1227,0.28125
1228,0.13749999999999998
1229,0.25
1230,0.4
1231,0.43125
1232,0.0
1233,1.4875
1234,0.125
1235,0.40624999999999994
1236,0.1
1237,0.2375
1238,0.03125
1239,1.2625000000000002
1240,0.36875
1241,0.1
1242,3.76875
1243,0.0125
1244,0.07500000000000001
1245,0.10625
1246,0.18125
1247,1.5500000000000003
1248,0.36875
1249,0.0875
1250,0.36249999999999993
1251,0.018750000000000003
1252,0.2375
1253,0.0875
1254,0.15625
1255,0.1125
1256,1.46875
1257,1.3312499999999998
1258,0.16875
1259,0.0625
1260,0.2
1261,0.875
1262,0.30625
1263,0.04375
1264,0.025
1265,0.0
1266,3.5062499999999996
1267,1.2437500000000001
1268,0.01875
1269,0.04375
1270,0.05
1271,0.13125
1272,0.15625
1273,0.2
1274,0.0375
1275,0.68125
1276,0.48125
1277,0.04375
1278,0.65625
1279,0.08125
1280,0.30625
1281,0.2
1282,0.06875
1283,0.31875000000000003
1284,0.33749999999999997
1285,0.037500000000000006
1286,0.125
1287,0.06875
1288,0.025
1289,0.10624999999999998
1290,0.06875
1291,0.2
1292,0.0125
1293,0.1875
1294,1.76875
1295,0.08125
1296,0.08125
1297,0.018750000000000003
1298,0.06875
1299,0.6
1300,0.11875000000000001
1301,0.06875
1302,0.4375
1303,0.08125
1304,0.04375
1305,0.425
1306,0.0
1307,0.8625
1308,0.05625
1309,0.11249999999999999
1310,0.1375
1311,0.15000000000000002
1312,0.9
1313,0.018750000000000003
1314,0.0625
1315,0.05625
1316,0.0375
1317,0.075
1318,0.3
1319,0.20625
1320,0.14375
1321,0.1875
1322,0.2
1323,0.1125
1324,3.0
1325,0.7250000000000001
1326,0.018750000000000003
1327,3.95
1328,0.0625
1329,0.175
1330,0.16875
1331,0.6187499999999999
1332,0.3
1333,0.00625
1334,0.00625
1335,0.0875
1336,0.5625
1337,0.3375
1338,0.00625
1339,0.8187500000000001
1340,0.08750000000000001
1341,0.30625
1342,0.5125
1343,2.4875000000000003
1344,0.45625000000000004
1345,0.07500000000000001
1346,0.575
1347,2.9125
1348,0.1
1349,0.07500000000000001
1350,0.0
1351,0.13125
1352,0.0
1353,0.125
1354,0.26875000000000004
1355,0.05
1356,0.0
1357,0.43124999999999997
1358,0.056249999999999994
1359,0.07500000000000001
1360,1.40625
1361,0.125
1362,0.18125000000000002
1363,0.1125
1364,0.1
1365,0.4375
1366,0.31875000000000003
1367,0.40625
1368,0.0
1369,1.11875
1370,0.09375000000000001
1371,0.15625
1372,0.08125
1373,1.0875
1374,0.07500000000000001
1375,0.0375
1376,1.1125
1377,0.025
1378,0.3625
1379,1.2625000000000002
1380,0.0625
1381,1.7125
1382,0.11875
1383,0.9875
1384,0.08124999999999999
1385,0.15624999999999997
1386,0.84375
1387,0.125
1388,0.2125
1389,0.10625000000000001
1390,0.5562499999999999
1391,2.36875
1392,1.05
1393,0.90625
1394,0.3125
1395,0.0
1396,0.4
1397,0.049999999999999996
1398,0.025
1399,0.2875
1400,0.00625
1401,0.31875000000000003
1402,0.3875
1403,0.2125
1404,0.8875000000000001
1405,0.00625
1406,0.5
1407,0.35
1408,0.5375
1409,0.5187499999999999
1410,0.7000000000000001
1411,0.08750000000000001
1412,0.25625
1413,0.025
1414,0.0
1415,0.225
1416,0.0375
1417,0.36250000000000004
1418,0.07500000000000001
1419,0.275
1420,0.0875
1421,0.34374999999999994
1422,0.06875
1423,0.16875
1424,0.7625
1425,0.15625
1426,0.39999999999999997
1427,0.0
1428,0.03125
1429,0.03125
1430,0.11875
1431,0.0
1432,0.043750000000000004
1433,0.81875
1434,0.018750000000000003
1435,0.6937500000000001
1436,0.15000000000000002
1437,0.45
1438,0.025
1439,0.025
1440,0.13124999999999998
1441,0.225
1442,0.1
1443,0.0
1444,0.30000000000000004
1445,0.09375
1446,0.31875
1447,0.04375
1448,0.525
1449,0.3875
1450,0.1
1451,0.20625
1452,0.037500000000000006
1453,0.22500000000000003
1454,0.1125
1455,0.0
1456,0.03125
1457,1.4
1458,0.65625
1459,1.5625
1460,0.04375
1461,0.6875
1462,0.18125
1463,0.1125
1464,1.0
1465,0.81875
1466,0.16249999999999998
1467,0.10625
1468,0.8625
1469,1.0062499999999999
1470,0.32499999999999996
1471,1.05
1472,1.13125
1473,0.65
1474,0.9
1475,1.23125
1476,0.32499999999999996
1477,0.5375
1478,0.36875
1479,0.1375
1480,0.05
1481,0.9187500000000001
1482,0.25
1483,0.0875
1484,0.9437499999999999
1485,0.11875000000000001
1486,0.1
1487,0.125
1488,0.13125
1489,0.16875
1490,0.90625
1491,0.625
1492,0.17500000000000002
1493,0.5125
1494,0.21875
1495,1.775
1496,0.2875
1497,0.18124999999999997
1498,0.037500000000000006
1499,1.3375
1500,0.9187500000000001
1501,0.3687499999999999
1502,0.075
1503,2.2375
1504,0.07500000000000001
1505,0.13125
1506,0.03125
1507,0.23125
1508,0.0125
1509,0.15
1510,0.35624999999999996
1511,0.40625
1512,0.01875
1513,0.27499999999999997
1514,0.14375000000000002
1515,0.19374999999999998
1516,0.037500000000000006
1517,0.05
1518,0.26875
1519,0.16875
1520,0.056249999999999994
1521,0.11250000000000002
1522,0.018750000000000003
1523,0.15625
1524,0.05
1525,0.2
1526,0.6625000000000001
1527,0.16875
1528,0.20625
1529,0.85625
1530,1.9500000000000002
1531,0.4749999999999999
1532,0.11875
1533,0.16875
1534,0.20625
1535,0.2
1536,0.10625000000000001
1537,0.5249999999999999
1538,4.50625
1539,7.29375
1540,0.23125
1541,0.1375
1542,0.47500000000000003
1543,0.125
1544,0.21875
1545,0.2625
1546,0.025
1547,0.10625000000000001
1548,0.05
1549,1.05625
1550,0.1125
1551,0.07500000000000001
1552,0.1375
1553,0.05
1554,0.45625000000000004
1555,1.9125
1556,0.0
1557,0.7124999999999999
1558,0.8812500000000001
1559,0.3375
1560,0.03125
1561,0.1625
1562,0.07500000000000001
1563,0.043750000000000004
1564,0.13125
1565,1.08125
1566,0.1125
1567,0.0375
1568,1.50625
1569,0.17500000000000002
1570,0.2375
1571,0.70625
1572,0.15625
1573,2.1125
1574,0.28125
1575,0.5625
1576,0.39374999999999993
1577,0.09999999999999999
1578,0.55
1579,0.25
1580,0.09999999999999999
1581,0.10625
1582,0.025
1583,1.08125
1584,0.07500000000000001
1585,1.30625
1586,0.18125000000000002
1587,0.14375000000000002
1588,2.7750000000000004
1589,0.23750000000000002
1590,0.60625
1591,0.06875
1592,0.84375
1593,0.2375
1594,1.0375
1595,0.64375
1596,0.13125
1597,0.56875
1598,0.125
1599,0.11875000000000001
1600,0.8187500000000001
1601,1.71875
1602,0.10625
1603,0.17500000000000002
1604,0.7625
1605,0.4375
1606,0.18125
1607,0.0
1608,0.1375
1609,0.037500000000000006
1610,0.1625
1611,0.1125
1612,0.15625
1613,0.0125
1614,0.10625000000000001
1615,0.16875
1616,0.08125
1617,0.44999999999999996
1618,0.24375
1619,1.925
1620,0.26875000000000004
1621,1.5937499999999998
1622,0.30625
1623,0.30625
1624,0.4375
1625,0.14375000000000002
1626,0.04375
1627,0.0
1628,0.34375
1629,0.06874999999999999
1630,0.44375
1631,0.76875
1632,0.50625
1633,0.3875
1634,0.13125
1635,0.7562500000000001
1636,0.00625
1637,0.043750000000000004
1638,0.1
1639,0.18125000000000002
1640,0.39375
1641,0.0
1642,0.43749999999999994
1643,0.125
1644,0.21875
1645,0.28125
1646,2.45625
1647,0.95
1648,0.1875
1649,0.11249999999999999
1650,0.075
1651,0.98125
1652,0.44375
1653,0.06875
1654,0.46875
1655,0.10625000000000001
1656,0.0375
1657,0.01875
1658,0.4125
1659,0.0
1660,0.30625
1661,0.10625000000000001
1662,0.13125
1663,0.6
1664,0.5875
1665,0.28125
1666,0.018750000000000003
1667,0.20625
1668,1.23125
1669,0.10625
1670,1.4875
1671,0.125
1672,0.2875
1673,0.43125
1674,0.1
1675,0.24375000000000002
1676,0.31875
1677,0.575
1678,0.06875
1679,0.10625
1680,1.05
1681,0.6125
1682,0.43124999999999997
1683,0.19375
1684,0.4
1685,0.0625
1686,0.2625
1687,0.0
1688,0.30000000000000004
1689,0.21875
1690,0.0
1691,0.10625
1692,0.6
1693,0.2125
1694,0.9
1695,0.7
1696,0.2
1697,0.5125
1698,0.39375000000000004
1699,0.037500000000000006
1700,0.6437499999999999
1701,0.3875
1702,0.08125
1703,0.7625
1704,0.66875
1705,0.63125
1706,0.59375
